Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Log_Sales,Log_ShiipingCost,Log_Quantity,Log_Profit
19404,Not Specified,0.04,73.98,14.52,2058,Louise Webster Sharma,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,South,North Carolina,Hickory,28601,2012-06-23,2012-06-24,77.97,4,306.94,88043,5.726652288746949,2.67552700939665,1.3862943611198906,4.356324137321509
21309,Critical,0.03,152.48,6.5,2058,Louise Webster Sharma,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.74,South,North Carolina,Hickory,28601,2013-09-24,2013-09-25,-9.744,23,3537.9,88046,8.171288609764034,1.8718021769015913,3.1354942159291497,
21310,Critical,0.1,2.61,0.5,2058,Louise Webster Sharma,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 494,0.39,South,North Carolina,Hickory,28601,2013-09-24,2013-09-25,163.44,2,5.33,88046,1.673351238177753,-0.6931471805599453,0.6931471805599453,5.096445950509366
20769,Medium,0.06,17.48,1.99,2058,Louise Webster Sharma,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,South,North Carolina,Hickory,28601,2013-11-05,2013-11-07,-1654.394,7,120.21,88047,4.7892402133161625,0.688134638736401,1.9459101490553132,
23499,Not Specified,0.09,28.48,1.99,2059,Nathan Newton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,South,North Carolina,High Point,27260,2010-07-17,2010-07-18,-1250.746,13,336.92,88039,5.819845513447163,0.688134638736401,2.5649493574615367,
21632,Critical,0.1,9.85,4.82,2059,Nathan Newton,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,0.47,South,North Carolina,High Point,27260,2010-09-27,2010-09-28,374.904,12,114.91,88041,4.744149213269543,1.572773928062509,2.4849066497880004,5.926669993196818
21633,Critical,0.04,125.99,7.69,2059,Nathan Newton,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,South,North Carolina,High Point,27260,2010-09-27,2010-09-28,-528.836,9,934.52,88041,6.840033028485757,2.0399207835175526,2.1972245773362196,
26059,Not Specified,0.01,6.68,5.2,2059,Nathan Newton,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1977,0.37,South,North Carolina,High Point,27260,2012-12-10,2012-12-10,-181.39674,3,24.03,88044,3.1793030497483774,1.6486586255873816,1.0986122886681098,
22510,Medium,0.08,40.98,1.99,2059,Nathan Newton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",0.44,South,North Carolina,High Point,27260,2013-05-23,2013-05-25,-47.308800000000005,9,342.71,88045,5.836884608495686,0.688134638736401,2.1972245773362196,
20841,Medium,0.02,240.98,60.2,2061,Marianne Carey,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",0.56,Central,Nebraska,North Platte,69101,2010-01-29,2010-01-31,-272.71320000000003,1,260.66,87146,5.563216876102574,4.097672352314776,0.0,
18237,Medium,0.1,9.65,6.22,2061,Marianne Carey,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,Central,Nebraska,North Platte,69101,2011-03-02,2011-03-04,-45.99,8,75.9,87149,4.3294166844015844,1.827769906751088,2.0794415416798357,
18238,Medium,0.04,4.98,7.44,2061,Marianne Carey,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,Central,Nebraska,North Platte,69101,2011-03-02,2011-03-03,-150.74,9,47.9,87149,3.8691155044168695,2.0068708488450007,2.1972245773362196,
18458,Low,0.1,22.23,8.99,2061,Marianne Carey,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",0.41,Central,Nebraska,North Platte,69101,2011-07-23,2011-07-30,199.3,14,299.58,87152,5.702381493740573,2.196112848483529,2.6390573296152584,5.294811227218749
18459,Low,0.01,205.99,8.99,2061,Marianne Carey,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8097,0.58,Central,Nebraska,North Platte,69101,2011-07-23,2011-07-30,1328.8088999999998,11,1925.81,87152,7.563101937439914,2.196112848483529,2.3978952727983707,7.192038256049082
20840,Medium,0.02,420.98,19.99,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,South,Virginia,Mechanicsville,23111,2010-01-29,2010-02-01,-162.694,10,4249.37,87146,8.354526015636408,2.995232148512309,2.302585092994046,
22511,Low,0.04,291.73,48.8,2062,Alfred Singh,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,South,Virginia,Mechanicsville,23111,2010-12-26,2010-12-30,-115.9039,22,6676.61,87148,8.80636565268664,3.8877303128591016,3.091042453358316,
21220,Medium,0.05,810.98,16.06,2062,Alfred Singh,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML591 Wide Format Dot Matrix Printer,0.56,South,Virginia,Mechanicsville,23111,2011-10-20,2011-10-22,2127.5364,16,11571.81,87153,9.356327247018958,2.7763317085186157,2.772588722239781,7.662719969584363
22625,Low,0.05,5.68,1.39,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Standard Envelopes,0.38,South,Virginia,Mechanicsville,23111,2012-05-02,2012-05-06,-147.21,3,16.71,87154,2.8160073426073025,0.3293037471426003,1.0986122886681098,
22626,Low,0.09,12.21,4.81,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Portable Personal File Box,0.58,South,Virginia,Mechanicsville,23111,2012-05-02,2012-05-07,-5136.6714,5,58.52,87154,4.069368576151923,1.5706970841176697,1.6094379124341003,
21022,Low,0.08,60.98,49.0,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,South,Virginia,Mechanicsville,23111,2012-11-26,2012-11-26,629.412,22,1337.41,87157,7.198490186786481,3.8918202981106265,3.091042453358316,6.4447860502254875
23242,Not Specified,0.0,70.71,37.58,2062,Alfred Singh,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",0.78,South,Virginia,Mechanicsville,23111,2013-07-02,2013-07-03,131.4219,15,1126.49,87158,7.0268618827800795,3.6264719939853194,2.70805020110221,4.878412758829831
23243,Not Specified,0.07,65.99,8.99,2062,Alfred Singh,Express Air,Corporate,Technology,Telephones and Communication,Small Box,V 3600 Series,0.58,South,Virginia,Mechanicsville,23111,2013-07-02,2013-07-04,123.07799999999999,6,320.62,87158,5.770256621261527,2.196112848483529,1.791759469228055,4.812818300728055
25759,Low,0.06,300.97,7.18,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,South,Virginia,Newport News,23602,2010-05-08,2010-05-08,-729.9879999999999,1,291.4,87147,5.674696893761104,1.9712993830601329,0.0,
25213,High,0.03,50.98,13.66,2063,Todd D Norris,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Eureka The Boss® Cordless Rechargeable Stick Vac,0.58,South,Virginia,Newport News,23602,2011-05-02,2011-05-03,460.9926,11,554.24,87150,6.317597805934016,2.614471854142644,2.3978952727983707,6.1333819908070755
26147,High,0.08,8.46,3.62,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",0.61,South,Virginia,Newport News,23602,2011-06-20,2011-06-20,250.00379999999998,12,94.8,87151,4.551769409260976,1.2864740258376797,2.4849066497880004,5.521476117746728
25977,Medium,0.01,3.98,5.26,2063,Todd D Norris,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,South,Virginia,Newport News,23602,2012-06-01,2012-06-03,6.005999999999999,21,89.09,87155,4.489647094732552,1.6601310267496185,3.044522437723423,1.7927589695611383
25978,Medium,0.03,98.31,0.49,2063,Todd D Norris,Regular Air,Corporate,Office Supplies,Labels,Small Box,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",0.36,South,Virginia,Newport News,23602,2012-06-01,2012-06-03,135.84,10,982.22,87155,6.8898153158494715,-0.7133498878774648,2.302585092994046,4.9114777225630375
24649,Medium,0.03,4.98,4.62,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,South,Virginia,Newport News,23602,2012-07-28,2012-07-29,581.9148,15,75.48,87156,4.32386772050035,1.5303947050936475,2.70805020110221,6.366324045262542
23739,Low,0.07,12.58,5.16,2063,Todd D Norris,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"DAX Copper Panel Document Frame, 5 x 7 Size",0.43,South,Virginia,Newport News,23602,2013-11-17,2013-11-22,1611.114,21,255.31,87159,5.542478493084716,1.6409365794934714,3.044522437723423,7.384681144174287
18006,High,0.04,8.46,8.99,2065,Shannon McPherson,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Diskettes, 10/Box",0.79,South,North Carolina,High Point,27260,2012-07-15,2012-07-16,16.026,5,46.85,85838,3.846951008684431,2.196112848483529,1.6094379124341003,2.774212403355879
25228,Medium,0.09,20.89,11.52,2066,Claudia Webb,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,South,North Carolina,Indian Trail,28079,2010-03-26,2010-03-27,-133.546,7,146.5,85833,4.987025428457122,2.444084655267745,1.9459101490553132,
24748,Critical,0.09,20.99,4.81,2066,Claudia Webb,Express Air,Home Office,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,South,North Carolina,Indian Trail,28079,2010-03-31,2010-04-01,272.69399999999996,2,38.98,85834,3.6630486940794147,1.5706970841176697,0.6931471805599453,5.60835028740927
25381,Low,0.1,4.24,5.41,2066,Claudia Webb,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,South,North Carolina,Indian Trail,28079,2010-10-19,2010-10-23,-61.6,8,34.16,85835,3.531055368920369,1.6882490928583902,2.0794415416798357,
22011,Not Specified,0.05,8.32,2.38,2066,Claudia Webb,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",0.74,South,North Carolina,Indian Trail,28079,2012-10-12,2012-10-13,-132.42600000000002,16,135.1,85840,4.906015244966153,0.8671004876833833,2.772588722239781,
25227,Medium,0.05,68.81,60.0,2066,Claudia Webb,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0.41,South,North Carolina,Indian Trail,28079,2013-03-26,2013-03-28,-96.978,2,155.73,85841,5.048123738507248,4.0943445622221,0.6931471805599453,
26098,Critical,0.01,110.99,8.99,2066,Claudia Webb,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,LX 677,0.57,South,North Carolina,Indian Trail,28079,2013-04-11,2013-04-13,3109.824,9,893.04,85842,6.794631372706477,2.196112848483529,2.1972245773362196,8.042321411932042
25380,Low,0.05,4.48,49.0,2066,Claudia Webb,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,South,North Carolina,Indian Trail,28079,2013-10-19,2013-10-23,292.302,2,33.61,85843,3.5148236417370144,3.8918202981106265,0.6931471805599453,5.677787514379116
21023,Not Specified,0.04,9.98,12.52,2067,Theresa Desai,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",0.57,West,Washington,Elk Plain,98387,2011-03-09,2011-03-11,-159.35,6,62.48,85836,4.1348465055314305,2.5273273656719524,1.791759469228055,
21024,Not Specified,0.02,155.99,8.99,2067,Theresa Desai,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,LX 788,0.58,West,Washington,Elk Plain,98387,2011-03-09,2011-03-12,-35.497,4,519.76,85836,6.253367166572276,2.196112848483529,1.3862943611198906,
20599,Not Specified,0.09,102.3,21.26,2067,Theresa Desai,Express Air,Corporate,Furniture,Office Furnishings,Large Box,Luxo Professional Combination Clamp-On Lamps,0.59,West,Washington,Elk Plain,98387,2011-04-20,2011-04-22,348.8295,5,505.55,85837,6.225646945537408,3.056827372913802,1.6094379124341003,5.8545832641465765
18003,High,0.07,107.53,5.81,2067,Theresa Desai,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,West,Washington,Elk Plain,98387,2012-07-15,2012-07-17,670.7007,9,972.03,85838,6.87938666818168,1.7595805708638197,2.1972245773362196,6.508322986790849
18004,High,0.09,70.89,89.3,2067,Theresa Desai,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,KI Conference Tables,0.72,West,Washington,Elk Plain,98387,2012-07-15,2012-07-16,-1748.56,8,587.13,85838,6.375246260384987,4.492001487882454,2.0794415416798357,
18005,High,0.04,7.99,5.03,2067,Theresa Desai,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,West,Washington,Elk Plain,98387,2012-07-15,2012-07-17,-85.129,8,55.73,85838,4.020518601581445,1.6154199841116479,2.0794415416798357,
19377,Critical,0.09,95.99,4.9,2067,Theresa Desai,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,West,Washington,Elk Plain,98387,2012-09-04,2012-09-06,698.1659999999999,18,1416.66,85839,7.256057267356927,1.589235205116581,2.8903717578961645,6.54845689683669
21901,Medium,0.1,40.98,6.5,2069,Elsie Boykin,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,South,Kentucky,Fort Thomas,41075,2010-01-12,2010-01-14,66.852,3,120.34,88554,4.790321069792205,1.8718021769015913,1.0986122886681098,4.202481220826678
21889,Low,0.04,4.98,7.28,2069,Elsie Boykin,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1926,0.38,South,Kentucky,Fort Thomas,41075,2011-05-04,2011-05-08,-10.164,15,82.93,88559,4.4179968784631125,1.9851308622085946,2.70805020110221,
23281,Medium,0.0,45.19,1.99,2069,Elsie Boykin,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",0.55,South,Kentucky,Fort Thomas,41075,2011-11-24,2011-11-26,26.736,43,2098.62,88560,7.649035264841364,0.688134638736401,3.7612001156935624,3.286010971853038
24444,Medium,0.04,6.48,5.14,2069,Elsie Boykin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 23,0.37,South,Kentucky,Fort Thomas,41075,2013-10-07,2013-10-07,20.46,23,145.83,88565,4.982441559725474,1.6370530794670737,3.1354942159291497,3.0184717605234805
23282,Medium,0.03,45.19,1.99,2069,Elsie Boykin,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",0.55,South,Kentucky,Fort Thomas,41075,2013-11-24,2013-11-26,-90.83619999999999,21,920.52,88567,6.824938727759205,0.688134638736401,3.044522437723423,
19567,Low,0.07,35.99,5.99,2070,Kelly Collins,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,Central,Michigan,Eastpointe,48021,2010-11-16,2010-11-20,17.83980000000001,5,153.61,88558,5.0344169227610545,1.7900914121273581,1.6094379124341003,2.881431916326691
18617,Medium,0.01,5.58,5.3,2070,Kelly Collins,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,Central,Michigan,Eastpointe,48021,2012-03-24,2012-03-26,-83.66,13,73.35,88561,4.295242504588991,1.667706820558076,2.5649493574615367,
20498,Not Specified,0.03,60.98,1.99,2071,Victor Cherry,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Imation 5.2GB DVD-RAM,0.5,Central,Michigan,Farmington Hills,48336,2010-08-01,2010-08-01,976.2672,23,1414.88,88555,7.254800000827425,0.688134638736401,3.1354942159291497,6.883736319436593
20499,Not Specified,0.04,3.08,0.99,2071,Victor Cherry,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,Central,Michigan,Farmington Hills,48336,2010-08-01,2010-08-02,23.2047,11,33.63,88555,3.515418525752178,-0.01005033585350145,2.3978952727983707,3.144354844361346
19568,Low,0.08,65.99,5.92,2071,Victor Cherry,Express Air,Corporate,Technology,Telephones and Communication,Small Box,i500plus,0.58,Central,Michigan,Farmington Hills,48336,2010-11-16,2010-11-23,183.84300000000002,20,1063.81,88558,6.9696120825272425,1.7783364488959144,2.995732273553991,5.214082132505159
20500,Not Specified,0.0,10.31,1.79,2072,Malcolm S Lanier,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",0.38,Central,Michigan,Flint,48505,2010-08-01,2010-08-03,167.46299999999997,23,242.7,88555,5.491826112732555,0.5822156198526637,3.1354942159291497,5.120762431341723
20824,High,0.09,260.98,41.91,2072,Malcolm S Lanier,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0.59,Central,Michigan,Flint,48505,2010-08-11,2010-08-13,1307.2692,14,3377.06,88556,8.12476078747677,3.73552446193698,2.6390573296152584,7.175695660281094
20825,High,0.01,10.52,7.94,2072,Malcolm S Lanier,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Ultra Door Pull Handle,0.52,Central,Michigan,Flint,48505,2010-08-11,2010-08-13,-15.818400000000002,11,123.93,88556,4.819716890076783,2.0719132752590443,2.3978952727983707,
20826,High,0.02,5.98,7.5,2072,Malcolm S Lanier,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1920,0.4,Central,Michigan,Flint,48505,2010-08-11,2010-08-13,-55.83240000000001,14,93.96,88556,4.542869159790712,2.0149030205422647,2.6390573296152584,
20761,Critical,0.04,14.98,8.99,2072,Malcolm S Lanier,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",0.39,Central,Michigan,Flint,48505,2013-06-16,2013-06-18,-16.872,2,32.62,88563,3.4849255971928677,2.196112848483529,0.6931471805599453,
24677,Not Specified,0.05,291.73,48.8,2073,Evan Kelley,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,Central,Michigan,Garden City,48135,2010-10-07,2010-10-09,550.3808,6,1818.41,88557,7.505717771863291,3.8877303128591016,1.791759469228055,6.310610402289752
25057,Not Specified,0.0,13.99,7.51,2073,Evan Kelley,Regular Air,Corporate,Technology,Office Machines,Medium Box,Sharp EL500L Fraction Calculator,0.39,Central,Michigan,Garden City,48135,2013-03-23,2013-03-25,28.7,9,137.86,88562,4.926238677457506,2.0162354657760435,2.1972245773362196,3.3568971227655755
25428,Low,0.03,4.49,1.49,2073,Evan Kelley,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Non-Stick Binders,0.39,Central,Michigan,Garden City,48135,2013-08-26,2013-09-02,72.6087,22,105.23,88564,4.656148430752721,0.3987761199573678,3.091042453358316,4.285084749361888
24676,Not Specified,0.09,7.68,6.16,2073,Evan Kelley,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Strips,0.35,Central,Michigan,Garden City,48135,2013-10-07,2013-10-09,-64.41149999999999,19,146.66,88565,4.9881169826656535,1.8180767775454285,2.9444389791664403,
24678,Not Specified,0.04,19.98,5.77,2073,Evan Kelley,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,Central,Michigan,Garden City,48135,2013-10-07,2013-10-09,257.31,25,492.18,88565,6.1988445032427135,1.7526720805200082,3.2188758248682006,5.55028158367044
26086,Not Specified,0.01,3.75,0.5,2073,Evan Kelley,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 510,0.37,Central,Michigan,Garden City,48135,2013-11-07,2013-11-08,9.75744,5,18.98,88566,2.9433857931817817,-0.6931471805599453,1.6094379124341003,2.2780300709376626
20426,Medium,0.1,1.98,0.7,2075,Ronald Park,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,Central,Missouri,Columbia,65203,2011-02-21,2011-02-22,-21.89,10,18.72,87575,2.929592471049446,-0.35667494393873245,2.302585092994046,
18338,High,0.05,7.45,6.28,2075,Ronald Park,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",0.4,Central,Missouri,Columbia,65203,2012-07-25,2012-07-27,-46.345,5,37.83,87576,3.6331024386449378,1.8373699804801074,1.6094379124341003,
21735,Not Specified,0.07,7.68,6.16,2075,Ronald Park,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Strips,0.35,Central,Missouri,Columbia,65203,2013-08-03,2013-08-04,-35.258356000000006,19,138.87,87577,4.933538243711289,1.8180767775454285,2.9444389791664403,
24012,Medium,0.05,5.58,0.7,2075,Ronald Park,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 314,0.6,Central,Missouri,Columbia,65203,2013-08-14,2013-08-16,6.55616,5,28.75,87578,3.3586377672433594,-0.35667494393873245,1.6094379124341003,1.8804050657088593
18042,Critical,0.0,6.48,8.74,2077,Lee Perkins,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1984,0.36,East,Maine,Auburn,4210,2011-12-28,2011-12-30,-45.57,10,73.5,86095,4.297285406218791,2.167910189667444,2.302585092994046,
18043,Critical,0.0,20.98,53.03,2078,Ray Horne,Delivery Truck,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,East,Maine,Brunswick,4011,2011-12-28,2011-12-29,-142.2,3,86.3,86095,4.457829598089382,3.970857791149039,1.0986122886681098,
18686,Critical,0.06,11.58,5.72,2079,Martin Henson,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,East,Maine,West Scarborough,4070,2012-12-22,2012-12-23,51.17999999999999,13,155.69,86097,5.047866850701583,1.7439688053917064,2.5649493574615367,3.9353488307316424
18044,Critical,0.02,6.54,5.27,2080,Karl Nichols,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones® Four-Pocket Poly Binders,0.36,East,New Hampshire,Hudson,3051,2011-12-28,2011-12-30,-27.554000000000002,15,98.53,86095,4.590361070334383,1.6620303625532709,2.70805020110221,
24094,Low,0.09,1.48,0.7,2081,Matthew Conway,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Binder Clips by OIC,0.37,East,New York,Ithaca,14853,2010-07-03,2010-07-05,1.68,6,8.95,86092,2.191653532286764,-0.35667494393873245,1.791759469228055,0.5187937934151675
25211,Low,0.01,4.98,7.44,2081,Matthew Conway,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,East,New York,Ithaca,14853,2012-12-17,2012-12-26,-9.275,2,14.17,86096,2.6511270537025893,2.0068708488450007,0.6931471805599453,
25212,Low,0.01,65.99,3.9,2081,Matthew Conway,Express Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,East,New York,Ithaca,14853,2012-12-17,2012-12-17,-73.942,4,231.62,86096,5.445098097756231,1.3609765531356006,1.3862943611198906,
24511,Low,0.06,1.76,0.7,2081,Matthew Conway,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 326,0.56,East,New York,Ithaca,14853,2013-04-27,2013-05-02,0.62,9,16.27,86098,2.7893229212309465,-0.35667494393873245,2.1972245773362196,-0.4780358009429998
25049,Low,0.1,4.91,0.5,2081,Matthew Conway,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 508,0.36,East,New York,Ithaca,14853,2013-10-18,2013-10-25,31.4088,10,45.52,86100,3.8181517898180757,-0.6931471805599453,2.302585092994046,3.4470881084272436
25640,Not Specified,0.0,100.98,26.22,2081,Matthew Conway,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,Hon 4-Shelf Metal Bookcases,0.6,East,New York,Ithaca,14853,2013-10-18,2013-10-19,151.09,10,1053.89,86100,6.960243359328596,3.2665224783355535,2.302585092994046,5.01787568575175
22980,Low,0.05,110.98,13.99,2082,Kathryn Jenkins,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0.69,East,Ohio,Hudson,44236,2011-03-25,2011-04-01,316.6824,4,458.96,86093,6.128963060293615,2.63834278867739,1.3862943611198906,5.757899378902784
22981,Low,0.1,2.84,0.93,2082,Kathryn Jenkins,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,East,Ohio,Hudson,44236,2011-03-25,2011-03-29,9.5,12,33.36,86093,3.507357577490546,-0.07257069283483537,2.4849066497880004,2.2512917986064953
22982,Low,0.08,65.99,8.99,2082,Kathryn Jenkins,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,5180,0.56,East,Ohio,Hudson,44236,2011-03-25,2011-03-27,173.934,8,427.19,86093,6.057228879132308,2.196112848483529,2.0794415416798357,5.158675916913336
23849,High,0.05,500.98,26.0,2082,Kathryn Jenkins,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,East,Ohio,Hudson,44236,2011-09-24,2011-09-26,4822.42,18,8566.76,86094,9.055644877097487,3.258096538021482,2.8903717578961645,8.481031155736117
18685,Critical,0.07,179.29,29.21,2082,Kathryn Jenkins,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",0.76,East,Ohio,Hudson,44236,2012-12-22,2012-12-24,-216.64507150000006,24,3373.16,86097,8.123605269453964,3.3745111163996495,3.1780538303479458,
21829,Critical,0.1,19.94,14.87,2082,Kathryn Jenkins,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Luxo Economy Swing Arm Lamp,0.57,East,Ohio,Hudson,44236,2013-08-05,2013-08-07,-124.4228,21,410.86,86099,6.018252523864365,2.6993457604720636,3.044522437723423,
18958,Critical,0.0,51.65,18.45,2084,Marc Shapiro,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-o EconoMat Nonstudded, No Bevel Mat",0.65,South,Arkansas,Rogers,72756,2012-07-19,2012-07-21,-201.124,3,173.5,89383,5.156177599386914,2.915064370486536,1.0986122886681098,
